Prediction,Survived,index,Probability,Age Imp,Fare Imp,Sibsp Imp,Parch Imp,Pclass Imp,Embarked Q Imp,Embarked S Imp,Sex Male Imp,top_features,Age,Fare,Sibsp,Parch,Pclass,Embarked Q,Embarked S,Sex Male
1.0,1,717,0.96,0.14456171,0.1191953,0.06456595,0.021838957000000003,1.3009,0.0012547066,0.19325437,1.9409490000000003,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,38.0,227.525,0,0,1,0,0,0
1.0,1,718,0.9,0.14547941,-0.29177470000000005,0.102571964,-0.017651951000000003,0.74369794,0.0012547066,-0.09699794,2.1236115,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,27.0,10.5,0,0,2,0,1,0
0.0,0,719,0.2,0.10633344,-0.01570148,0.10332993,-0.041675154,-0.257729,-0.07084907,0.23448145,-0.91108835,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked Q</neg_highlight>,0.0,15.5,0,0,3,1,0,1
0.0,0,720,0.09,-0.0019449723999999998,-0.5812449000000001,0.10654579,-0.062383875,-0.32985526,0.0017339005,0.010708691999999999,-0.89108795,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight> <pos_highlight>Embarked S</pos_highlight>,33.0,7.775,0,0,3,0,1,1
1.0,1,721,0.98,1.2791796999999998,0.35683164,0.15208176,0.14753078,1.1729774,0.0014169745999999999,-0.08085189999999999,1.6835967,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Parch</pos_highlight>,6.0,33.0,0,1,2,0,1,0
0.0,0,722,0.04,-0.24079902,-0.8694283000000002,-0.09438548,-0.06272282,-0.30865464,0.0017339005,-0.109011434,-0.86641264,<neg_highlight>Fare</neg_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,17.0,7.0542,1,0,3,0,1,1
0.0,0,723,0.15,0.040843554,-0.17041789,0.112876795,-0.062383875,0.07102775,0.0034650173,0.020338522,-1.1820374,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight> <pos_highlight>Age</pos_highlight>,34.0,13.0,0,0,2,0,1,1
0.0,0,724,0.08,-0.62928694,-0.18466602,0.10122727,-0.062383875,0.09839397,0.0034650173,0.020338522,-1.1781568999999998,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight>,50.0,13.0,0,0,2,0,1,1
1.0,1,725,0.54,0.16579495,0.99397904,-0.018289384,-0.018715037,0.7036478,0.0034650173,-0.105295576,-0.99686867,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Parch</neg_highlight>,27.0,53.1,1,0,1,0,1,1
0.0,0,726,0.11,-0.10304932,-0.30244717,0.10375673,-0.062383875,-0.30928913,0.0034650173,-0.12945789,-0.7420201999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,20.0,8.6625,0,0,3,0,1,1
1.0,1,727,0.9,0.59010565,-0.18334626,-0.6006424,-0.024668869,0.73970044,0.0009926936,-0.0128848795,2.2738364,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Parch</neg_highlight>,30.0,21.0,3,0,2,0,1,0
1.0,1,728,0.78,0.1288542,-0.0856166,0.09430997,0.0048684115,-0.5908554,-0.016993945,0.38054540000000003,1.9010971999999997,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Fare</neg_highlight>,0.0,7.7375,0,0,3,1,0,0
0.0,0,729,0.11,-0.12678264,-0.1678817,-0.08041998,-0.06112365,0.11212152,0.0034650173,-0.13113126,-1.1178555000000001,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Sibsp</neg_highlight>,25.0,26.0,1,0,2,0,1,1
1.0,0,730,0.49,-0.15373734,0.2943679,-0.10434366,-0.017555984,-0.7476489000000001,0.0012547066,-0.20054008,1.4351938,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,25.0,7.925,1,0,3,0,1,0
1.0,1,731,0.94,0.31903407,-0.16098022,0.094585545,0.021838957000000003,1.3652723,0.0012547066,-0.109944746,1.8631099999999998,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,29.0,211.3375,0,0,1,0,1,0
1.0,0,732,0.45,0.9855818000000001,-0.0066296672,0.14890150000000002,-0.061219614000000006,-0.28788835,0.004120874,0.25188637,-0.6823233,<pos_highlight>Age</pos_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,11.0,18.7875,0,0,3,0,0,1
0.0,0,733,0.02,-0.5122857,-1.4640625,0.08386168,-0.047753353,0.11122785,0.0023897577,-0.095375635,-1.2730253,<neg_highlight>Fare</neg_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,0.0,0,0,2,0,1,1
0.0,0,734,0.13,-0.09455173,-0.11900614,0.105621345,-0.062383875,0.09958037,0.0034650173,-0.121215954,-1.1435263999999998,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight>,23.0,13.0,0,0,2,0,1,1
0.0,0,735,0.13,-0.09455173,-0.11900614,0.105621345,-0.062383875,0.09958037,0.0034650173,-0.121215954,-1.1435263999999998,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight>,23.0,13.0,0,0,2,0,1,1
0.0,0,736,0.15,0.04231424,-0.046989538,0.11489416,-0.061219614000000006,-0.32376593,0.0034650173,-0.11117425,-0.8136741,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Parch</neg_highlight> <neg_highlight>Fare</neg_highlight>,28.5,16.1,0,0,3,0,1,1
0.0,0,737,0.17,-0.22261773,-0.23886769,-0.117069274,0.048566405,-1.1524291000000002,0.0012547066,-0.16142681,0.8183089,<neg_highlight>Pclass</neg_highlight> <pos_highlight>Sex Male</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,48.0,34.375,1,3,3,0,1,0
1.0,1,738,0.63,0.46624354,0.7475808,0.11187862,-0.018811004,0.6820856,0.0034650173,0.13605191,-1.0303278,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,35.0,512.3292,0,0,1,0,0,1
0.0,0,739,0.05,-0.27251187,-0.7524065999999999,0.09161703,-0.04283941,-0.2595649,0.004120874,-0.11986396,-0.941075,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.8958,0,0,3,0,1,1
0.0,0,740,0.05,-0.27251187,-0.7524065999999999,0.09161703,-0.04283941,-0.2595649,0.004120874,-0.11986396,-0.941075,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.8958,0,0,3,0,1,1
1.0,1,741,0.46,-0.11662304400000001,0.8665406999999999,0.14074722,0.00047012104000000005,0.6313654000000001,0.004120874,-0.08731699,-1.0488203,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,0.0,30.0,0,0,1,0,1,1
1.0,0,742,0.47,0.28137080000000003,0.54908943,-0.013698031000000001,-0.018715037,0.7654097,0.0034650173,-0.079573594,-1.0614309,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Parch</neg_highlight>,36.0,78.85,1,0,1,0,1,1
1.0,1,743,0.93,-0.047669668,-0.18664277,-0.07387975599999999,0.042471983,1.3095386,0.0009926936,0.33274570000000003,1.8438871,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Age</neg_highlight>,21.0,262.375,2,2,1,0,0,0
0.0,0,744,0.11,-0.13472718,-0.02698951,-0.08050080400000001,-0.06112365,-0.32609913,0.0034650173,-0.13937317,-0.80426073,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Parch</neg_highlight>,24.0,16.1,1,0,3,0,1,1
0.0,1,745,0.23,0.2295669,0.12497208,0.11396133,-0.062383875,-0.30247408,0.0034650173,0.010708691999999999,-0.7734721999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,31.0,7.925,0,0,3,0,1,1
0.0,0,746,0.18,-0.8803791,0.28086576,-0.024728492,0.23097143,0.57027435,0.0034650173,-0.08253621,-1.081291,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,70.0,71.0,1,1,1,0,1,1
0.0,0,747,0.25,-0.10711383,0.07359996,-0.07877853,0.6016241,-0.3138692,0.0034650173,-0.11682529999999999,-0.61392343,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,16.0,20.25,1,1,3,0,1,1
1.0,1,748,0.9,-0.056418024000000004,-0.1894526,0.10984342,-0.017651951000000003,0.74961746,0.0012547066,0.0055903876,2.1353169999999997,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Parch</neg_highlight>,30.0,13.0,0,0,2,0,1,0
1.0,0,749,0.46,-0.12404035,1.0325971,-0.006445566999999999,-0.018715037,0.67094284,0.0034650173,-0.14029142,-1.0004046999999998,<pos_highlight>Fare</pos_highlight> <neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Parch</neg_highlight>,19.0,53.1,1,0,1,0,1,1
0.0,0,750,0.08,-0.056205433,-0.6615312,0.09583224,-0.062383875,-0.29129183,-0.029808788,-0.038296536,-0.90295637,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight> <neg_highlight>Age</neg_highlight>,31.0,7.75,0,0,3,1,0,1
1.0,1,751,0.97,1.4585421,0.013718876999999999,0.081150584,0.23277085,0.72428304,0.0014169745999999999,-0.07217524,1.6011133999999998,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,4.0,23.0,1,1,2,0,1,0
1.0,1,752,0.77,1.7083971999999998,0.06869193,0.15694729999999998,0.6006604,-0.25647637,0.004120874,-0.05535516,-0.44501808,<pos_highlight>Age</pos_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Fare</pos_highlight>,6.0,12.475,0,1,3,0,1,1
0.0,0,753,0.13,0.032345942999999995,-0.28897378,0.11101218,-0.062383875,-0.33784178,0.0034650173,0.012096578,-0.78053105,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight> <pos_highlight>Age</pos_highlight>,33.0,9.5,0,0,3,0,1,1
0.0,0,754,0.1,0.058493104000000004,-0.47126052,0.099290356,-0.062383875,-0.30223963,0.0034650173,-0.13084577,-0.8330190000000001,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,23.0,7.8958,0,0,3,0,1,1
1.0,1,755,0.94,-0.069070205,0.28940737,-0.114239156,0.04829352,1.1922853999999998,0.0012547066,-0.10613410000000001,2.0002427,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight>,48.0,65.0,1,2,2,0,1,0
1.0,1,756,0.78,1.9916271,-0.21961062,0.10228277,0.6007564000000001,0.13379091,0.004120874,-0.04359492,-0.72324014,<pos_highlight>Age</pos_highlight> <neg_highlight>Sex Male</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,0.67,14.5,1,1,2,0,1,1
0.0,0,757,0.13,0.2193687,-0.33831078,0.10563731,-0.062383875,-0.3090035,0.0034650173,-0.110542335,-0.8413018,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,28.0,7.7958,0,0,3,0,1,1
0.0,0,758,0.13,-0.1414798,-0.09108998,0.105621345,-0.062383875,0.09958037,0.0034650173,-0.09866804,-1.1470624,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Fare</neg_highlight>,18.0,11.5,0,0,2,0,1,1
0.0,0,759,0.14,0.04852617,-0.27667663,0.11101218,-0.062383875,-0.33784178,0.0034650173,0.010708691999999999,-0.78266126,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight> <pos_highlight>Age</pos_highlight>,34.0,8.05,0,0,3,0,1,1
1.0,1,760,0.98,0.34559295,0.811611,0.088289775,0.0009276389,1.4933021,0.0012547066,-0.019848691,2.0029871,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,33.0,86.5,0,0,1,0,1,0
0.0,0,761,0.14,-0.0011661266,-0.24851997,0.09538813,-0.04283941,-0.26797423,0.004120874,-0.098855965,-0.66454047,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,0.0,14.5,0,0,3,0,1,1
0.0,0,762,0.05,-0.49024412,-0.86676896,0.09292303,-0.06281878,-0.33356437,0.0017339005,0.017890634,-0.84486383,<neg_highlight>Fare</neg_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,41.0,7.125,0,0,3,0,1,1
0.0,1,763,0.21,0.32031858,-0.23863254,0.09148930000000001,-0.06281878,-0.28837529999999995,0.0017339005,0.30624187,-0.8973103000000001,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,20.0,7.2292,0,0,3,0,0,1
1.0,1,764,0.98,0.39394492,0.72137886,-0.060293625999999996,0.042471983,1.5427957,0.0012547066,-0.035716318,1.9092281000000002,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <pos_highlight>Parch</pos_highlight>,36.0,120.0,1,2,1,0,1,0
0.0,0,765,0.1,0.0015849939000000001,-0.39060426,0.101012625,-0.062383875,-0.29504386,0.0017339005,-0.10829787,-0.8711698,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,16.0,7.775,0,0,3,0,1,1
1.0,1,766,0.94,-0.42885137,0.37412929999999994,-0.067967296,0.0010236059,1.5673683,0.0012547066,-0.10613410000000001,1.9931493999999998,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,51.0,77.9583,1,0,1,0,1,0
0.0,0,767,0.32,-0.12357995,0.24599805,0.1013849,0.00073345436,0.45786974,0.004120874,0.23466513,-1.1208652,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,39.6,0,0,1,0,0,1
1.0,0,768,0.5,-0.31584227,-0.24422829,0.088384084,-0.017651951000000003,-0.6702418000000001,-0.014203543999999999,0.060658854000000005,1.6876083999999998,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Embarked S</pos_highlight>,30.5,7.75,0,0,3,1,0,0
0.0,0,769,0.22,0.21959443,-0.06439454,0.06587565,-0.04059244,-0.29200754,-0.07084907,0.22607997,-0.73279333,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Embarked Q</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,24.15,1,0,3,1,0,1
0.0,0,770,0.18,0.35081077,-0.33167958,0.11506704,-0.062383875,-0.30075595,0.0034650173,0.012096578,-0.7420201999999999,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,32.0,8.3625,0,0,3,0,1,1
0.0,0,771,0.12,-0.10304932,-0.23756176,0.10375673,-0.062383875,-0.30928913,0.0034650173,-0.12945789,-0.7420201999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,24.0,9.5,0,0,3,0,1,1
0.0,0,772,0.06,-0.39384976,-0.6442139,0.09467924,-0.062383875,-0.32002747,0.0034650173,0.010708691999999999,-0.8450865,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,48.0,7.8542,0,0,3,0,1,1
